site_url,aff_url
https://www.nytimes.com/wirecutter/out/link/46639/174225/4/137437/?merchant=Monoprice,"['https://cj.dotomi.com/links-t/5513721/type/dlg/sid/AwEAAAAAAAAAAhjd/https://www.monoprice.com/product?p_id=15526', 'https://www.emjcd.com/links-i/?d=eyJzdXJmZXIiOiI4MDA0MDU1MzA5OTc5MjU0MzE6cFpfWmxrbEVINkhRIiwibGFzdENsaWNrTmFtZSI6IkxDTEsiLCJsYXN0Q2xpY2tWYWx1ZSI6ImNqbyF3bWdmLXlwbTBkNmcteGgwaC10bTQ1YmNlay13OG1lLW9qdmc3YXAtd3Jucy15cG0wNmliLXhpYjQtMWdocG53MS14M2ZrLXY2ZTZqd2Qtd2Rpei1vanZnMm5wIiwiZGVzdGluYXRpb25VcmwiOiJodHRwczovL3d3dy5tb25vcHJpY2UuY29tL3Byb2R1Y3Q%2FcF9pZD0xNTUyNiIsInNpZCI6IkF3RUFBQUFBQUFBQUFoamQiLCJ0eXBlIjoiZGxnIiwicGlkIjo1NTEzNzIxLCJldmVudElkIjoiZWU4NGRiNzRhZDA0MTFlZTgyYWU3ZmFjMGE4MmI4MzYiLCJjalNlc3Npb24iOiIyODM1MmVmNS02YjFiLTQxZTQtYjNkNi01ZWI3MDAwNDdiZjAiLCJsb3lhbHR5RXhwaXJhdGlvbiI6MCwiY2pDb25zZW50RW51bSI6Ik5FVkVSX0FTS0VEIn0%3D', 'https://www.monoprice.com/product?cjdata=MXxOfDB8WXww&p_id=15526&AID=11552490&PID=5513721&ref=cj&utm_source=cj&utm_medium=affiliate&utm_term=Wirecutter+Inc.-3512519&utm_content=11552490&cjevent=ee84db74ad0411ee82ae7fac0a82b836']"
https://www.nytimes.com/wirecutter/out/link/17880/189069/4/137449/?merchant=Herman%20Miller,"['https://cj.dotomi.com/links-t/5513721/type/dlg/sid/AwEAAAAAAAAAAhjp/https://store.hermanmiller.com/office-furniture-desk-accessories-organization/jarvis-dual-monitor-arm/2548840.html', 'https://www.emjcd.com/links-i/?d=eyJzdXJmZXIiOiI4MDA0MDU1MzA5OTc5MjU0MzE6cFpfWmxrbEVINkhRIiwibGFzdENsaWNrTmFtZSI6IkxDTEsiLCJsYXN0Q2xpY2tWYWx1ZSI6ImNqbyF4aDBoLW9qdmducHQtd21nZi15cG0wZDZnLXc4bWUtb2p2ZzdhcC13cm5zLXlwbTA2aWIteGliNC0xZ2hwbncxLXgzZmstdjZlNmp3ZC13ZGl6LW9qdmcybnAiLCJkZXN0aW5hdGlvblVybCI6Imh0dHBzOi8vc3RvcmUuaGVybWFubWlsbGVyLmNvbS9vZmZpY2UtZnVybml0dXJlLWRlc2stYWNjZXNzb3JpZXMtb3JnYW5pemF0aW9uL2phcnZpcy1kdWFsLW1vbml0b3ItYXJtLzI1NDg4NDAuaHRtbCIsInNpZCI6IkF3RUFBQUFBQUFBQUFoanAiLCJ0eXBlIjoiZGxnIiwicGlkIjo1NTEzNzIxLCJldmVudElkIjoiMzI1NmVlZmZhZDA1MTFlZTgyYzcwMTAwMGE4MmI4MmQiLCJjalNlc3Npb24iOiIyODM1MmVmNS02YjFiLTQxZTQtYjNkNi01ZWI3MDAwNDdiZjAiLCJsb3lhbHR5RXhwaXJhdGlvbiI6MCwiY2pDb25zZW50RW51bSI6Ik5FVkVSX0FTS0VEIn0%3D', 'https://store.hermanmiller.com/office-furniture-desk-accessories-organization/jarvis-dual-monitor-arm/2548840.html?cjdata=MXxOfDB8WXww&cjevent=3256eeffad0511ee82c701000a82b82d&utm_source=commissionjunction&utm_medium=affiliate']"
https://www.nytimes.com/wirecutter/out/link/55421/189736/4/160979?merchant=Walmart,['https://www.walmart.com/ip/ASUS-ZenScreen-15-6-1080P-Portable-Monitor-MB16ACV-Full-HD-IPS-Eye-Care-Flicker-Free-Blue-Light-Filter-Kickstand-USB-C-Power-Delivery-Laptop-PC-Phone/925727126?clickid=R92S2wWY1xyPRHswnjUBbTE6UkH20DwH0S9s2U0&irgwc=1&sourceid=imp_R92S2wWY1xyPRHswnjUBbTE6UkH20DwH0S9s2U0&veh=aff&wmlspartner=imp_197432&affiliates_ad_id=565706&campaign_id=9383&sharedid=']
https://www.nytimes.com/wirecutter/out/link/46641/174227/4/137439/?merchant=Monoprice,"['https://cj.dotomi.com/links-t/5513721/type/dlg/sid/AwEAAAAAAAAAAhjf/https://www.monoprice.com/product?p_id=15525', 'https://www.emjcd.com/links-i/?d=eyJzdXJmZXIiOiI4MDAxMDU1MzEwMTA5NDkwNzM6a202YWxrbEJIMnhDIiwibGFzdENsaWNrTmFtZSI6IkxDTEsiLCJsYXN0Q2xpY2tWYWx1ZSI6ImNqbyF3bWdmLXd5ZDNhanktdzhtZS1vanZnMnhqIiwiZGVzdGluYXRpb25VcmwiOiJodHRwczovL3d3dy5tb25vcHJpY2UuY29tL3Byb2R1Y3Q%2FcF9pZD0xNTUyNSIsInNpZCI6IkF3RUFBQUFBQUFBQUFoamYiLCJ0eXBlIjoiZGxnIiwicGlkIjo1NTEzNzIxLCJldmVudElkIjoiM2MyY2M4YWZhZDA1MTFlZTgzNmYwMTBlMGE4MmI4MzgiLCJjalNlc3Npb24iOiI1YzJiZTU0ZS1mNGI0LTQxZGUtYTJiZC1mOWZkZTgzY2YzNjQiLCJsb3lhbHR5RXhwaXJhdGlvbiI6MCwiY2pDb25zZW50RW51bSI6Ik5FVkVSX0FTS0VEIn0%3D', 'https://www.monoprice.com/product?cjdata=MXxOfDB8WXww&p_id=15525&AID=11552490&PID=5513721&ref=cj&utm_source=cj&utm_medium=affiliate&utm_term=Wirecutter+Inc.-3512519&utm_content=11552490&cjevent=3c2cc8afad0511ee836f010e0a82b838']"
https://www.nytimes.com/wirecutter/out/link/56933/192561/4/176391/?merchant=Amazon,['https://www.amazon.com/dp/B0C1DBQQS5/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAArEH']
https://www.nytimes.com/wirecutter/out/link/56265/191293/4/163970/?merchant=Dell,"['https://cj.dotomi.com/links-t/5513721/type/dlg/sid/AwEAAAAAAAAAAoCC/https://www.dell.com/en-us/shop/dell-32-4k-usb-c-hub-monitor-p3223qe/apd/210-bdqc/', 'https://www.emjcd.com/links-i/?d=eyJzdXJmZXIiOiI4MDA0MDU1MzA5OTc5MjU0MzE6cFpfWmxrbEVINkhRIiwibGFzdENsaWNrTmFtZSI6IkxDTEsiLCJsYXN0Q2xpY2tWYWx1ZSI6ImNqbyF3OG1lLW9qdmc3YXAtd3Jucy15cG0wNmliLXhpYjQtMWdocG53MS14M2ZrLXY2ZTZqd2Qtd2Rpei1vanZnMm5wIiwiZGVzdGluYXRpb25VcmwiOiJodHRwczovL3d3dy5kZWxsLmNvbS9lbi11cy9zaG9wL2RlbGwtMzItNGstdXNiLWMtaHViLW1vbml0b3ItcDMyMjNxZS9hcGQvMjEwLWJkcWMvIiwic2lkIjoiQXdFQUFBQUFBQUFBQW9DQyIsInR5cGUiOiJkbGciLCJwaWQiOjU1MTM3MjEsImV2ZW50SWQiOiJkYWFlMzQ1ZGFkMDMxMWVlODM2ZjAxMGMwYTgyYjgzOCIsImNqU2Vzc2lvbiI6IjI4MzUyZWY1LTZiMWItNDFlNC1iM2Q2LTVlYjcwMDA0N2JmMCIsImxveWFsdHlFeHBpcmF0aW9uIjowLCJjakNvbnNlbnRFbnVtIjoiTkVWRVJfQVNLRUQifQ%3D%3D', 'https://ad.doubleclick.net/ddm/trackclk/N1153793.3448954CJAFFILIATE/B28463632.345576786;dc_trk_aid=536989614;dc_trk_cid=177846717;VEN1=12839518-5513721-AwEAAAAAAAAAAoCC-Wirecutter+Inc.;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=?https://www.dell.com/en-us/shop/dell-32-4k-usb-c-hub-monitor-p3223qe/apd/210-bdqc/?cjdata=MXxOfDB8WXww&cjevent=daae345dad0311ee836f010c0a82b838&dgc=CJ&publisherid=3512519&publisher=&aff=Wirecutter+Inc.&affid=3512519&aff_webid=5513721&aff_user_id=AwEAAAAAAAAAAoCC', 'https://www.dell.com/en-us/shop/dell-32-4k-usb-c-hub-monitor-p3223qe/apd/210-bdqc/?cjdata=MXxOfDB8WXww&cjevent=daae345dad0311ee836f010c0a82b838&dgc=CJ&publisherid=3512519&publisher=&aff=Wirecutter+Inc.&affid=3512519&aff_webid=5513721&aff_user_id=AwEAAAAAAAAAAoCC&gacd=9684992-28463632-5750457-345576786-177846717&dgc=af&VEN1=12839518-5513721-AwEAAAAAAAAAAoCC-Wirecutter%20Inc.&dclid=CJfk_ricyoMDFcvPTwIdIfcBWg']"
https://www.nytimes.com/wirecutter/out/link/13417/38278/4/37467?merchant=Amazon,['https://www.amazon.com/dp/B00689HXI4/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAJJb']
https://www.nytimes.com/wirecutter/out/link/45227/172172/4/131616/?merchant=Amazon,['https://www.amazon.com/dp/B08JQSBNYH/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAgIg']
https://www.nytimes.com/wirecutter/out/link/43807/169721/4/128206/?merchant=Amazon,['https://www.amazon.com/dp/B08BN3T2NJ/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAfTO']
https://www.nytimes.com/wirecutter/out/link/55415/189745/4/160984/?merchant=Amazon,['https://www.amazon.com/dp/B09T2SWBT5/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAnTY']
https://www.nytimes.com/wirecutter/out/link/56319/191410/4/174451/?merchant=Adorama,"['https://adorama.evyy.net/c/197432/51926/1036?subId1=AwEAAAAAAAAAAqlz&u=https://www.adorama.com/ihupr3811252.html', 'https://www.adorama.com/ihupr3811252.html?sterm=zGAWFPWY2xyPRHswnjUBbTE6UkH20l3u0S9s2U0&utm_source=rflaid913051&utm_medium=affiliate']"
https://www.nytimes.com/wirecutter/out/link/55421/190254/4/160979?merchant=Amazon,['https://www.amazon.com/dp/B0966YYP65/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAnTT']
https://www.nytimes.com/wirecutter/out/link/41136/166020/4/121832/?merchant=Amazon,['https://www.amazon.com/dp/B07HGXGKQD/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAdvo']
https://www.nytimes.com/wirecutter/out/link/45229/172174/4/131617/?merchant=Amazon,['https://www.amazon.com/dp/B07WQ4FXY9/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAgIh']
https://www.nytimes.com/wirecutter/out/link/57558/193723/4/168453?merchant=Logitech,['https://www.logitech.com/en-us/products/webcams/brio-505-webcam.960-001522.html?irclickid=2jAwKDWY3xyPRHswnjUBbTE6UkH20DT%3A0S9s2U0&utm_source=radius&utm_medium=affiliate&irgwc=1#buy-brio-505-webcam']
https://www.nytimes.com/wirecutter/out/link/56274/191304/4/163979/?merchant=LG,"['https://cj.dotomi.com/links-t/5513721/type/dlg/sid/AwEAAAAAAAAAAoCL/https://www.lg.com/us/monitors', 'https://www.emjcd.com/links-i/?d=eyJzdXJmZXIiOiI4MDA0MDU1MzA5OTc5MjU0MzE6cFpfWmxrbEVINkhRIiwibGFzdENsaWNrTmFtZSI6IkxDTEsiLCJsYXN0Q2xpY2tWYWx1ZSI6ImNqbyF4aWI0LTFnaHBudzEteDNmay12NmU2andkLXc4bWUtb3QzZHNoNS13ZGl6LW9qdmcybnAiLCJkZXN0aW5hdGlvblVybCI6Imh0dHBzOi8vd3d3LmxnLmNvbS91cy9tb25pdG9ycyIsInNpZCI6IkF3RUFBQUFBQUFBQUFvQ0wiLCJ0eXBlIjoiZGxnIiwicGlkIjo1NTEzNzIxLCJldmVudElkIjoiOTg0MDA5YjhhZDAzMTFlZTgxMjMyMzM5MGE4MmI4MjAiLCJjalNlc3Npb24iOiIyODM1MmVmNS02YjFiLTQxZTQtYjNkNi01ZWI3MDAwNDdiZjAiLCJsb3lhbHR5RXhwaXJhdGlvbiI6MCwiY2pDb25zZW50RW51bSI6Ik5FVkVSX0FTS0VEIn0%3D', 'https://www.lg.com/us/monitors?cjdata=MXxOfDB8WXww&cjevent=984009b8ad0311ee812323390a82b820&utm_source=cj-affiliate-3512519&utm_medium=affiliate']"
https://www.nytimes.com/wirecutter/out/link/52508/184326/4/151175/?merchant=Amazon,['https://www.amazon.com/dp/B09FRZQKDL/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAk6H']
https://www.nytimes.com/wirecutter/out/link/59312/197145/4/176389?merchant=Amazon,['https://www.amazon.com/dp/B01G49I2FA/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAArEF']
https://www.nytimes.com/wirecutter/out/link/29766/149819/4/105828/?merchant=Amazon,['https://www.amazon.com/dp/B01K1INYWG/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAZ1k']
https://www.nytimes.com/wirecutter/out/link/57573/193740/4/168472/?merchant=Amazon,['https://www.amazon.com/dp/B08T1MWX6J/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAApIY']
https://www.nytimes.com/wirecutter/out/link/44565/171221/4/131600?merchant=Amazon,['https://www.amazon.com/dp/B08LCPY1TR/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAgIQ']
https://www.nytimes.com/wirecutter/out/link/55633/190138/4/161682?merchant=Abt,"['https://cj.dotomi.com/links-t/5513721/type/dlg/sid/AwEAAAAAAAAAAneS/https://www.abt.com/LG-16-gram-view-IPS-Portable-Monitor-16MR70.ADSU1/p/190035.html', 'https://www.emjcd.com/links-i/?d=eyJzdXJmZXIiOiI4MDAxMDU1MzEwMTA5NDc2NDA6ZzhXWWxrbEJINlU4IiwibGFzdENsaWNrTmFtZSI6IkxDTEsiLCJsYXN0Q2xpY2tWYWx1ZSI6ImNqbyF3eXkxLXRtNDVjOGhrLXhoMGgtMWdocDcwOS13OG1lLW9qdmdkNGotd3JqeS1vdDNkbjg0IiwiZGVzdGluYXRpb25VcmwiOiJodHRwczovL3d3dy5hYnQuY29tL0xHLTE2LWdyYW0tdmlldy1JUFMtUG9ydGFibGUtTW9uaXRvci0xNk1SNzAuQURTVTEvcC8xOTAwMzUuaHRtbCIsInNpZCI6IkF3RUFBQUFBQUFBQUFuZVMiLCJ0eXBlIjoiZGxnIiwicGlkIjo1NTEzNzIxLCJldmVudElkIjoiYjU1ZGMxOTBhZDA1MTFlZTgxMjMyMzNjMGE4MmI4MjAiLCJjalNlc3Npb24iOiI3MjhkNGI4ZS0xNGZlLTQxZDctOTM3OS1lNTJiOGI3MDM2ZDEiLCJsb3lhbHR5RXhwaXJhdGlvbiI6MCwiY2pDb25zZW50RW51bSI6Ik5FVkVSX0FTS0VEIn0%3D']"
https://www.nytimes.com/wirecutter/out/link/56931/192559/4/176392/?merchant=Amazon,['https://www.amazon.com/dp/B0BS76ZQ9D/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAArEI']
https://www.nytimes.com/wirecutter/out/link/41087/184132/4/121565/?merchant=Amazon,['https://www.amazon.com/dp/B07XV9NQSJ/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAdrd']
https://www.nytimes.com/wirecutter/out/link/57561/193726/4/168455?merchant=Amazon,['https://www.amazon.com/dp/B0B826KS4B/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAApIH']
https://www.nytimes.com/wirecutter/out/link/33444/154964/4/96363/?merchant=Amazon,['https://www.amazon.com/dp/B00FE2NVV4/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAXhr']
https://www.nytimes.com/wirecutter/out/link/56262/191290/4/163966/?merchant=Amazon,['https://www.amazon.com/dp/B08KFLY9DQ/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAoB-']
https://www.nytimes.com/wirecutter/out/link/59318/197133/4/176406/?merchant=Amazon,['https://www.amazon.com/dp/B0BMQTQ6FV/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAArEW']
https://www.nytimes.com/wirecutter/out/link/59319/197134/4/176407/?merchant=Amazon,['https://www.amazon.com/dp/B09RTMZ4GH/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAArEX']
https://www.nytimes.com/wirecutter/out/link/52560/184588/4/151185/?merchant=Amazon,['https://www.amazon.com/dp/B0B2D2Y275/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAk6R']
https://www.nytimes.com/wirecutter/out/link/55416/189725/4/160985/?merchant=Innocn,"['https://www.shareasale.com/r.cfm?b=2009947&u=314743&m=124504&afftrack=45704X1167592Xe6847f215b4424a1d7b4224f421f80cb&urllink=innocn.com%2Fproducts%2Finnocn-15-6-portable-monitor-15k1f', 'https://www.shareasale-analytics.com/r.cfm?b=2009947&u=314743&m=124504&afftrack=45704X1167592Xe6847f215b4424a1d7b4224f421f80cb&urllink=innocn.com%2Fproducts%2Finnocn-15-6-portable-monitor-15k1f&shrsl_analytics_sscid=11k8%5F7ee1k&shrsl_analytics_sstid=11k8%5F7ee1k']"
https://www.nytimes.com/wirecutter/out/link/56931/192559/4/176388?merchant=Amazon,['https://www.amazon.com/dp/B0BS76ZQ9D/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAArEE']
https://www.nytimes.com/wirecutter/out/link/58780/196269/4/174456/?merchant=Epson,"['https://cj.dotomi.com/links-t/5513721/type/dlg/sid/AwEAAAAAAAAAAql4/https://epson.com/For-Work/Paper/Pro-Imaging/Legacy-Fibre/m/S450084', 'https://www.emjcd.com/links-i/?d=eyJzdXJmZXIiOiI4MDAxMDU1MzEwMTA5NDc2NDA6ZzhXWWxrbEJINlU4IiwibGFzdENsaWNrTmFtZSI6IkxDTEsiLCJsYXN0Q2xpY2tWYWx1ZSI6ImNqbyF3cmp5LW90M2RuODQiLCJkZXN0aW5hdGlvblVybCI6Imh0dHBzOi8vZXBzb24uY29tL0Zvci1Xb3JrL1BhcGVyL1Byby1JbWFnaW5nL0xlZ2FjeS1GaWJyZS9tL1M0NTAwODQiLCJzaWQiOiJBd0VBQUFBQUFBQUFBcWw0IiwidHlwZSI6ImRsZyIsInBpZCI6NTUxMzcyMSwiZXZlbnRJZCI6IjU3ZDhlZTU2YWQwMjExZWU4MzZmMDEwOTBhODJiODM4IiwiY2pTZXNzaW9uIjoiNzI4ZDRiOGUtMTRmZS00MWQ3LTkzNzktZTUyYjhiNzAzNmQxIiwibG95YWx0eUV4cGlyYXRpb24iOjAsImNqQ29uc2VudEVudW0iOiJORVZFUl9BU0tFRCJ9']"
https://www.nytimes.com/wirecutter/out/link/46000/173236/4/176410/?merchant=Amazon,['https://www.amazon.com/dp/B07FKPYLNB/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAArEa']
https://www.nytimes.com/wirecutter/out/link/57559/193724/4/168460/?merchant=Amazon,['https://www.amazon.com/dp/B09MFMTMPD/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAApIM']
https://www.nytimes.com/wirecutter/out/link/55412/189721/4/160980?merchant=Amazon,['https://www.amazon.com/dp/B091D4CRTP/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAnTU']
https://www.nytimes.com/wirecutter/out/link/55633/190111/4/161681/?merchant=LG,"['https://cj.dotomi.com/links-t/5513721/type/dlg/sid/AwEAAAAAAAAAAneR/https://www.lg.com/us/laptops/lg-16mr70.asdu1', 'https://www.emjcd.com/links-i/?d=eyJzdXJmZXIiOiI4MDA0MDU1MzA5OTc5MjU0MzE6cFpfWmxrbEVINkhRIiwibGFzdENsaWNrTmFtZSI6IkxDTEsiLCJsYXN0Q2xpY2tWYWx1ZSI6ImNqbyF4aWI0LTFnaHB4bmQteGgwaC1vanZnbzBqLXdtZ2YteXBtMGQ2Zy13OG1lLW9qdmc3YXAtd3Jucy15cG0wNmliLXgzZmstdjZlNmp3ZC13ZGl6LW9qdmcybnAiLCJkZXN0aW5hdGlvblVybCI6Imh0dHBzOi8vd3d3LmxnLmNvbS91cy9sYXB0b3BzL2xnLTE2bXI3MC5hc2R1MSIsInNpZCI6IkF3RUFBQUFBQUFBQUFuZVIiLCJ0eXBlIjoiZGxnIiwicGlkIjo1NTEzNzIxLCJldmVudElkIjoiOWIzOWNkYjhhZDA1MTFlZTgxMGIwMGZmMGE4MmI4MzkiLCJjalNlc3Npb24iOiIyODM1MmVmNS02YjFiLTQxZTQtYjNkNi01ZWI3MDAwNDdiZjAiLCJsb3lhbHR5RXhwaXJhdGlvbiI6MCwiY2pDb25zZW50RW51bSI6Ik5FVkVSX0FTS0VEIn0%3D', 'https://www.lg.com/us/laptops/lg-16mr70.asdu1?cjdata=MXxOfDB8WXww&cjevent=9b39cdb8ad0511ee810b00ff0a82b839&utm_source=cj-affiliate-3512519&utm_medium=affiliate']"
https://www.nytimes.com/wirecutter/out/link/55422/189749/4/160989/?merchant=Amazon,['https://www.amazon.com/dp/B0973R6Q8K/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAnTd']
https://www.nytimes.com/wirecutter/out/link/44799/171563/4/130554/?merchant=Amazon,['https://www.amazon.com/dp/B0843N4L5S/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAf36']
https://www.nytimes.com/wirecutter/out/link/52024/183482/4/149493/?merchant=Amazon,['https://www.amazon.com/dp/B07KKBZ8L1/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAkf1']
https://www.nytimes.com/wirecutter/out/link/56272/191302/4/163977/?merchant=Dell,"['https://cj.dotomi.com/links-t/5513721/type/dlg/sid/AwEAAAAAAAAAAoCJ/https://www.dell.com/en-us/shop/monitors-monitor-accessories/ac/8605', 'https://www.emjcd.com/links-i/?d=eyJzdXJmZXIiOiI4MDAxMDU1MzEwMTA5NDc2NDA6ZzhXWWxrbEJINlU4IiwibGFzdENsaWNrTmFtZSI6IkxDTEsiLCJsYXN0Q2xpY2tWYWx1ZSI6ImNqbyF3OG1lLXRtNDVjYWphLXdyanktb3QzZG44NCIsImRlc3RpbmF0aW9uVXJsIjoiaHR0cHM6Ly93d3cuZGVsbC5jb20vZW4tdXMvc2hvcC9tb25pdG9ycy1tb25pdG9yLWFjY2Vzc29yaWVzL2FjLzg2MDUiLCJzaWQiOiJBd0VBQUFBQUFBQUFBb0NKIiwidHlwZSI6ImRsZyIsInBpZCI6NTUxMzcyMSwiZXZlbnRJZCI6IjhjYzgxYTZiYWQwMzExZWU4MDE5MDBmNzBhODJiODMyIiwiY2pTZXNzaW9uIjoiNzI4ZDRiOGUtMTRmZS00MWQ3LTkzNzktZTUyYjhiNzAzNmQxIiwibG95YWx0eUV4cGlyYXRpb24iOjAsImNqQ29uc2VudEVudW0iOiJORVZFUl9BU0tFRCJ9', 'https://ad.doubleclick.net/ddm/trackclk/N1153793.3448954CJAFFILIATE/B28463632.345576786;dc_trk_aid=536989614;dc_trk_cid=177846717;VEN1=12839518-5513721-AwEAAAAAAAAAAoCJ-Wirecutter+Inc.;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=?https://www.dell.com/en-us/shop/monitors-monitor-accessories/ac/8605?cjdata=MXxOfDB8WXww&cjevent=8cc81a6bad0311ee801900f70a82b832&dgc=CJ&publisherid=3512519&publisher=&aff=Wirecutter+Inc.&affid=3512519&aff_webid=5513721&aff_user_id=AwEAAAAAAAAAAoCJ', 'https://www.dell.com/en-us/shop/monitors-monitor-accessories/ac/8605?cjdata=MXxOfDB8WXww&cjevent=8cc81a6bad0311ee801900f70a82b832&dgc=CJ&publisherid=3512519&publisher=&aff=Wirecutter+Inc.&affid=3512519&aff_webid=5513721&aff_user_id=AwEAAAAAAAAAAoCJ&gacd=9684992-28463632-5750457-345576786-177846717&dgc=af&VEN1=12839518-5513721-AwEAAAAAAAAAAoCJ-Wirecutter%20Inc.&dclid=CM_m3fqbyoMDFelTCQkdmiQOlw']"
https://www.nytimes.com/wirecutter/out/link/26521/139261/4/130557/?merchant=Amazon,['https://www.amazon.com/dp/B00ODRSHZ6/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAf39']
https://www.nytimes.com/wirecutter/out/link/57558/193723/4/168456/?merchant=Logitech,['https://www.logitech.com/en-us/products/webcams/brio-505-webcam.960-001522.html?irclickid=zGAWFPWY2xyPRHswnjUBbTE6UkH20DXG0S9s2U0&utm_source=radius&utm_medium=affiliate&irgwc=1#buy-brio-505-webcam']
https://www.nytimes.com/wirecutter/out/link/53250/185775/4/153074/?merchant=Amazon,['https://www.amazon.com/dp/B099PHX5XP/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAlXy']
https://www.nytimes.com/wirecutter/out/link/56235/192361/4/163960?merchant=Amazon,['https://www.amazon.com/dp/B09TQZP9CL/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAoB4']
https://www.nytimes.com/wirecutter/out/link/45224/172169/4/131613/?merchant=Amazon,['https://www.amazon.com/dp/B07L55CTT1/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAgId']
https://www.nytimes.com/wirecutter/out/link/59316/197131/4/176401/?merchant=Amazon,['https://www.amazon.com/dp/B09F572Q69/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAArER']
https://www.nytimes.com/wirecutter/out/link/52025/183483/4/149492/?merchant=Amazon,['https://www.amazon.com/dp/B09C2Q7L87/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAkf0']
https://www.nytimes.com/wirecutter/out/link/17805/91453/4/62832/?merchant=Amazon,['https://www.amazon.com/dp/B01N5UOYC4/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAPVw']
https://www.nytimes.com/wirecutter/out/link/22291/120923/4/168470/?merchant=Amazon,['https://www.amazon.com/dp/B075N1BYWB/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAApIW']
https://www.nytimes.com/wirecutter/out/link/55412/189721/4/160982/?merchant=Amazon,['https://www.amazon.com/dp/B091D4CRTP/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAnTW']
https://www.nytimes.com/wirecutter/out/link/56235/192361/4/165484?merchant=Amazon,['https://www.amazon.com/dp/B09TQZP9CL/?tag=thewire06-20&linkCode=xm2&ascsubtag=AwEAAAAAAAAAAoZs']
